goodsid,id,goodsname,groupmanagetypename
17026,1063,地榆,中药饮片
17030,1065,地榆炭,中药饮片
194260,1065,地榆炭,中药饮片
74776,1065,地榆炭,中药饮片
16357,1379,大蓟,中药饮片
174759,1379,大蓟,中药饮片
83469,1379,大蓟,中药饮片
16327,3204,白及,中药饮片
83591,3204,白及,中药饮片
67588,3204,白及,中药饮片
18407,4251,茜草,中药饮片
67599,4251,茜草,中药饮片
205933,4251,茜草,中药饮片
75938,4251,茜草,中药饮片
17914,4409,藕节,中药饮片
171287,4409,藕节,中药饮片
75017,4409,藕节,中药饮片
81136,4409,藕节,中药饮片
17919,4410,藕节炭,中药饮片
16347,1393,大黄,中药饮片
293233,1393,大黄,中药饮片
293232,1393,大黄,中药饮片
80762,1393,大黄,中药饮片
77932,1393,大黄,中药饮片
75020,3115,生大黄,中药饮片
309036,4784,酒大黄,中药饮片
17959,4784,酒大黄,中药饮片
16386,190,丹参,中药饮片
300620,190,丹参,中药饮片
80845,190,丹参,中药饮片
78917,190,丹参,中药饮片
74574,190,丹参,中药饮片
17296,1561,姜黄,中药饮片
76417,1561,姜黄,中药饮片
398369,1561,姜黄,中药饮片
299501,1561,姜黄,中药饮片
78741,1784,川牛膝,中药饮片
18186,1784,川牛膝,中药饮片
40154,1784,川牛膝,中药饮片
293229,1784,川牛膝,中药饮片
18188,1785,川芎粉,中药饮片
97977,2977,牛膝,中药饮片
76961,2977,牛膝,中药饮片
81116,2977,牛膝,中药饮片
17902,2977,牛膝,中药饮片
87058,4291,莪术,中药饮片
176447,4425,虎杖,中药饮片
16621,4425,虎杖,中药饮片
83473,4425,虎杖,中药饮片
295424,4783,郁金,中药饮片
14508,4783,郁金,中药饮片
16142,4783,郁金,中药饮片
17954,4786,酒川芎,中药饮片
17952,4786,酒川芎,中药饮片
17949,4786,酒川芎,中药饮片
83543,4786,酒川芎,中药饮片
349738,4786,酒川芎,中药饮片
165399,4786,酒川芎,中药饮片
40266,4786,酒川芎,中药饮片
372811,4786,酒川芎,中药饮片
146093,4786,酒川芎,中药饮片
315727,4831,醋三棱,中药饮片
77843,4831,醋三棱,中药饮片
18519,4831,醋三棱,中药饮片
18671,4834,醋延胡索,中药饮片
14571,4834,醋延胡索,中药饮片
77921,4834,醋延胡索,中药饮片
290556,4836,醋莪术,中药饮片
18493,4836,醋莪术,中药饮片
90521,4836,醋莪术,中药饮片
211877,182,两面针,中药饮片
370498,182,两面针,中药饮片
75014,182,两面针,中药饮片
18637,182,两面针,中药饮片
286413,1435,天花粉,中药饮片
262700,1435,天花粉,中药饮片
15454,1435,天花粉,中药饮片
74669,1435,天花粉,中药饮片
15458,1436,天葵子,中药饮片
16207,1748,山慈菇,中药饮片
80783,1768,山豆根,中药饮片
16210,1768,山豆根,中药饮片
95709,2226,板蓝根,中药饮片
369455,2226,板蓝根,中药饮片
16673,2226,板蓝根,中药饮片
171291,2226,板蓝根,中药饮片
15187,2302,栀子根,中药饮片
16726,2812,漏芦,中药饮片
78083,3018,玄参,中药饮片
77934,3018,玄参,中药饮片
53682,3018,玄参,中药饮片
15810,3018,玄参,中药饮片
14562,3114,生地黄,中药饮片
16046,3114,生地黄,中药饮片
148907,3114,生地黄,中药饮片
80792,3114,生地黄,中药饮片
16048,3114,生地黄,中药饮片
16498,3205,白头翁,中药饮片
77669,3205,白头翁,中药饮片
209893,3205,白头翁,中药饮片
460206,3230,白茅根,中药饮片
290564,3230,白茅根,中药饮片
14658,3230,白茅根,中药饮片
16336,3230,白茅根,中药饮片
75005,3230,白茅根,中药饮片
16503,3235,白薇,中药饮片
186159,3477,知母,中药饮片
78516,3477,知母,中药饮片
18846,3477,知母,中药饮片
106130,3704,紫草,中药饮片
15440,3704,紫草,中药饮片
164010,3704,紫草,中药饮片
87023,4076,胡黄连,中药饮片
14915,4076,胡黄连,中药饮片
315979,4193,芦根,中药饮片
78633,4193,芦根,中药饮片
16729,4193,芦根,中药饮片
16734,4194,芦竹根,中药饮片
76409,4225,苦参,中药饮片
18307,4225,苦参,中药饮片
14627,4646,赤芍,中药饮片
78103,4646,赤芍,中药饮片
75372,4646,赤芍,中药饮片
18017,4646,赤芍,中药饮片
18016,4646,赤芍,中药饮片
15410,4859,重楼,中药饮片
77965,4913,金荞麦,中药饮片
17620,4913,金荞麦,中药饮片
74772,5027,银柴胡,中药饮片
16064,5027,银柴胡,中药饮片
16965,5450,黄芩,中药饮片
77915,5450,黄芩,中药饮片
16967,5450,黄芩,中药饮片
298893,5451,黄芩片,中药饮片
298894,5451,黄芩片,中药饮片
80764,5468,黄连,中药饮片
16796,5468,黄连,中药饮片
290573,5472,黄连片,中药饮片
74662,5508,龙胆,中药饮片
354188,5508,龙胆,中药饮片
231869,5508,龙胆,中药饮片
16570,5508,龙胆,中药饮片
14594,614,制草乌,中药饮片
75213,614,制草乌,中药饮片
400595,614,制草乌,中药饮片
16219,1749,山柰,中药饮片
78091,1749,山柰,中药饮片
75008,1856,干姜,中药饮片
218351,1856,干姜,中药饮片
88050,1856,干姜,中药饮片
17888,1856,干姜,中药饮片
17930,2882,炮姜,中药饮片
83480,2882,炮姜,中药饮片
324683,2882,炮姜,中药饮片
18215,5351,高良姜,中药饮片
174769,5351,高良姜,中药饮片
96402,5484,黑顺片,中药饮片
241594,5484,黑顺片,中药饮片
353470,5484,黑顺片,中药饮片
186145,5484,黑顺片,中药饮片
16275,5484,黑顺片,中药饮片
236085,212,乌药,中药饮片
15628,212,乌药,中药饮片
76416,212,乌药,中药饮片
76407,2198,木香,中药饮片
302016,2198,木香,中药饮片
80826,2198,木香,中药饮片
17745,2198,木香,中药饮片
74771,4405,薤白,中药饮片
14717,4405,薤白,中药饮片
16616,4424,虎尾轮,中药饮片
18665,4853,醋香附,中药饮片
77664,4853,醋香附,中药饮片
78650,4853,醋香附,中药饮片
293383,4853,醋香附,中药饮片
15981,58,一条根,中药饮片
84187,58,一条根,中药饮片
15260,611,制川乌,中药饮片
81577,611,制川乌,中药饮片
75019,753,千年健,中药饮片
360426,753,千年健,中药饮片
272327,753,千年健,中药饮片
18259,753,千年健,中药饮片
18245,1091,埔仑头,中药饮片
16370,1388,大通根,中药饮片
15602,1562,威灵仙,中药饮片
278112,1562,威灵仙,中药饮片
75435,1562,威灵仙,中药饮片
82125,1562,威灵仙,中药饮片
408506,1934,徐长卿,中药饮片
15797,1934,徐长卿,中药饮片
17770,2966,牛入石,中药饮片
76415,3005,独活,中药饮片
17209,3005,独活,中药饮片
288051,3005,独活,中药饮片
18431,3615,秦艽,中药饮片
296355,3615,秦艽,中药饮片
18325,3625,穿山龙,中药饮片
77888,3625,穿山龙,中药饮片
77674,3625,穿山龙,中药饮片
291029,3625,穿山龙,中药饮片
18321,3630,穿破石,中药饮片
17556,3657,粉防己,中药饮片
331368,5076,防己,中药饮片
98147,5076,防己,中药饮片
80674,5076,防己,中药饮片
17343,2864,炒苍术,中药饮片
74657,3089,甘松,中药饮片
18046,3089,甘松,中药饮片
14777,4219,苍术,中药饮片
17012,4219,苍术,中药饮片
75536,5436,麸炒苍术,中药饮片
301504,5436,麸炒苍术,中药饮片
98166,5436,麸炒苍术,中药饮片
67270,5436,麸炒苍术,中药饮片
370511,5436,麸炒苍术,中药饮片
78104,5436,麸炒苍术,中药饮片
295935,334,仙茅,中药饮片
75581,334,仙茅,中药饮片
15739,334,仙茅,中药饮片
16715,472,党参,中药饮片
16707,472,党参,中药饮片
16718,472,党参,中药饮片
16716,472,党参,中药饮片
16724,472,党参,中药饮片
372814,472,党参,中药饮片
273033,472,党参,中药饮片
273042,472,党参,中药饮片
295267,484,八佰光,中药饮片
83160,608,制何首乌,中药饮片
80775,608,制何首乌,中药饮片
75886,608,制何首乌,中药饮片
392276,608,制何首乌,中药饮片
18879,608,制何首乌,中药饮片
78896,608,制何首乌,中药饮片
78638,608,制何首乌,中药饮片
77971,608,制何首乌,中药饮片
75219,608,制何首乌,中药饮片
82102,620,制黄精,中药饮片
382490,620,制黄精,中药饮片
14918,654,北沙参,中药饮片
16823,654,北沙参,中药饮片
16825,654,北沙参,中药饮片
17762,786,南沙参,中药饮片
81139,1080,地黄,中药饮片
164007,1395,天冬,中药饮片
15448,1395,天冬,中药饮片
15371,1452,太子参,中药饮片
14585,1452,太子参,中药饮片
15373,1452,太子参,中药饮片
15926,1760,山药,中药饮片
15931,1760,山药,中药饮片
146211,1760,山药,中药饮片
100039,1760,山药,中药饮片
349741,1760,山药,中药饮片
292480,1760,山药,中药饮片
59228,1827,巴戟天,中药饮片
296949,1828,巴戟肉,中药饮片
296948,1828,巴戟肉,中药饮片
18813,1828,巴戟肉,中药饮片
291173,1860,干石斛,中药饮片
367218,1860,干石斛,中药饮片
74478,1921,当归,中药饮片
16554,1921,当归,中药饮片
16708,1921,当归,中药饮片
38447,1921,当归,中药饮片
372809,1921,当归,中药饮片
182548,1921,当归,中药饮片
182567,1921,当归,中药饮片
16555,1921,当归,中药饮片
14655,1921,当归,中药饮片
16542,1921,当归,中药饮片
17490,2853,炒山药,中药饮片
17817,2853,炒山药,中药饮片
61676,2853,炒山药,中药饮片
40264,2861,炒白术,中药饮片
75267,2861,炒白术,中药饮片
17328,2861,炒白术,中药饮片
75975,2861,炒白术,中药饮片
75456,2861,炒白术,中药饮片
86587,2862,炒白芍,中药饮片
17325,2862,炒白芍,中药饮片
61675,2862,炒白芍,中药饮片
358449,2862,炒白芍,中药饮片
324737,2862,炒白芍,中药饮片
78757,2879,炙甘草,中药饮片
105748,2879,炙甘草,中药饮片
18896,2879,炙甘草,中药饮片
372796,2879,炙甘草,中药饮片
372812,2879,炙甘草,中药饮片
398231,2879,炙甘草,中药饮片
146092,2879,炙甘草,中药饮片
18894,2879,炙甘草,中药饮片
78131,2879,炙甘草,中药饮片
15341,2879,炙甘草,中药饮片
273045,2880,炙黄芪,中药饮片
15356,2880,炙黄芪,中药饮片
40123,2880,炙黄芪,中药饮片
294520,2880,炙黄芪,中药饮片
282478,2886,烫狗脊,中药饮片
75023,2886,烫狗脊,中药饮片
18908,2886,烫狗脊,中药饮片
77688,2887,烫骨碎补,中药饮片
15389,2887,烫骨碎补,中药饮片
211863,2887,烫骨碎补,中药饮片
300358,2887,烫骨碎补,中药饮片
102174,2921,熟地黄,中药饮片
15292,2921,熟地黄,中药饮片
146095,2921,熟地黄,中药饮片
90567,2921,熟地黄,中药饮片
14512,2921,熟地黄,中药饮片
165490,2921,熟地黄,中药饮片
40635,2921,熟地黄,中药饮片
18886,2921,熟地黄,中药饮片
372813,2921,熟地黄,中药饮片
82155,2921,熟地黄,中药饮片
349739,2921,熟地黄,中药饮片
16088,3027,玉竹,中药饮片
294533,3027,玉竹,中药饮片
16090,3027,玉竹,中药饮片
77841,3027,玉竹,中药饮片
101430,3027,玉竹,中药饮片
41788,3095,甘草,中药饮片
18028,3095,甘草,中药饮片
18027,3095,甘草,中药饮片
18039,3095,甘草,中药饮片
14540,3095,甘草,中药饮片
18036,3095,甘草,中药饮片
61687,3095,甘草,中药饮片
84761,3095,甘草,中药饮片
291161,3098,甘草片,中药饮片
291163,3098,甘草片,中药饮片
339853,3098,甘草片,中药饮片
16096,3117,生晒参,中药饮片
77883,3207,白术,中药饮片
14959,3207,白术,中药饮片
97979,3207,白术,中药饮片
19461,3207,白术,中药饮片
16492,3207,白术,中药饮片
16483,3221,白芍,中药饮片
45324,3221,白芍,中药饮片
304634,3221,白芍,中药饮片
97978,3221,白芍,中药饮片
16480,3221,白芍,中药饮片
80791,3221,白芍,中药饮片
78612,3221,白芍,中药饮片
16657,3242,百合,中药饮片
98121,3242,百合,中药饮片
450322,3242,百合,中药饮片
14004,3242,百合,中药饮片
16658,3242,百合,中药饮片
16124,3481,石斛,中药饮片
16131,3481,石斛,中药饮片
16126,3481,石斛,中药饮片
284794,3481,石斛,中药饮片
78517,3481,石斛,中药饮片
16293,3720,红参须,中药饮片
78759,3802,续断,中药饮片
15802,3802,续断,中药饮片
78740,3802,续断,中药饮片
302624,3803,续断片,中药饮片
190207,4000,肉苁蓉,中药饮片
102448,4000,肉苁蓉,中药饮片
74732,4000,肉苁蓉,中药饮片
18758,4000,肉苁蓉,中药饮片
98136,4000,肉苁蓉,中药饮片
267212,4000,肉苁蓉,中药饮片
299661,4000,肉苁蓉,中药饮片
461178,4000,肉苁蓉,中药饮片
354312,4000,肉苁蓉,中药饮片
354313,4002,肉苁蓉片,中药饮片
350478,4789,酒当归,中药饮片
349736,4789,酒当归,中药饮片
372799,4791,酒白芍,中药饮片
372810,4791,酒白芍,中药饮片
358453,4791,酒白芍,中药饮片
165400,4791,酒白芍,中药饮片
17813,4791,酒白芍,中药饮片
349737,4791,酒白芍,中药饮片
17943,4791,酒白芍,中药饮片
146132,4791,酒白芍,中药饮片
17979,4809,酒黄精,中药饮片
14536,4809,酒黄精,中药饮片
18898,5054,锁阳,中药饮片
178472,5054,锁阳,中药饮片
75022,5054,锁阳,中药饮片
14032,5425,麦冬,中药饮片
17092,5425,麦冬,中药饮片
83628,5425,麦冬,中药饮片
17091,5425,麦冬,中药饮片
17093,5425,麦冬,中药饮片
66610,5431,麸炒山药,中药饮片
76005,5431,麸炒山药,中药饮片
71081,5431,麸炒山药,中药饮片
54292,5434,麸炒白术,中药饮片
146213,5434,麸炒白术,中药饮片
372808,5434,麸炒白术,中药饮片
14024,5453,黄芪,中药饮片
90485,5453,黄芪,中药饮片
90483,5453,黄芪,中药饮片
40218,5453,黄芪,中药饮片
16808,5453,黄芪,中药饮片
16937,5453,黄芪,中药饮片
16939,5453,黄芪,中药饮片
299621,5453,黄芪,中药饮片
16947,5453,黄芪,中药饮片
16948,5453,黄芪,中药饮片
16951,5453,黄芪,中药饮片
16952,5453,黄芪,中药饮片
16954,5453,黄芪,中药饮片
82099,5453,黄芪,中药饮片
16950,5453,黄芪,中药饮片
285241,653,北柴胡,中药饮片
294525,653,北柴胡,中药饮片
16038,762,升麻,中药饮片
77667,762,升麻,中药饮片
186140,762,升麻,中药饮片
307249,762,升麻,中药饮片
74587,2293,柴胡,中药饮片
88097,2293,柴胡,中药饮片
17159,2293,柴胡,中药饮片
98168,2293,柴胡,中药饮片
87723,2293,柴胡,中药饮片
81461,2293,柴胡,中药饮片
86553,3226,白芷,中药饮片
300623,3226,白芷,中药饮片
74778,3226,白芷,中药饮片
16643,3226,白芷,中药饮片
77840,3655,粉葛,中药饮片
17561,3655,粉葛,中药饮片
76491,3655,粉葛,中药饮片
40171,3655,粉葛,中药饮片
98122,3655,粉葛,中药饮片
74378,3655,粉葛,中药饮片
204605,3773,细辛,中药饮片
103192,3773,细辛,中药饮片
15722,3773,细辛,中药饮片
18416,3939,羌活,中药饮片
18418,3939,羌活,中药饮片
77658,4331,葛根,中药饮片
18229,4331,葛根,中药饮片
171411,4331,葛根,中药饮片
294137,4331,葛根,中药饮片
18221,4406,藁本,中药饮片
83471,4406,藁本,中药饮片
236362,4407,藁本片,中药饮片
358023,4407,藁本片,中药饮片
81204,5082,防风,中药饮片
74590,5082,防风,中药饮片
90546,5082,防风,中药饮片
17547,5082,防风,中药饮片
17543,5082,防风,中药饮片
17433,3877,绵马贯众,中药饮片
104721,3877,绵马贯众,中药饮片
448861,540,冬虫夏草,中药饮片
448863,540,冬虫夏草,中药饮片
448862,540,冬虫夏草,中药饮片
408378,540,冬虫夏草,中药饮片
423285,540,冬虫夏草,中药饮片
392954,540,冬虫夏草,中药饮片
388032,540,冬虫夏草,中药饮片
388028,540,冬虫夏草,中药饮片
481868,2674,海马,中药饮片
481869,2674,海马,中药饮片
15915,2928,燕窝,中药饮片
397207,2928,燕窝,中药饮片
15913,2928,燕窝,中药饮片
38428,2928,燕窝,中药饮片
15911,2928,燕窝,中药饮片
38449,2928,燕窝,中药饮片
38441,2928,燕窝,中药饮片
62385,2928,燕窝,中药饮片
62403,2928,燕窝,中药饮片
393298,3708,红参,中药饮片
393532,3707,红参,中药饮片
393530,3708,红参,中药饮片
442271,4549,西洋参,中药饮片
423399,4549,西洋参,中药饮片
83475,267,五加皮,中药饮片
15650,267,五加皮,中药饮片
15750,5290,香加皮,中药饮片
78084,2343,桑白皮,中药饮片
293148,2343,桑白皮,中药饮片
16453,2343,桑白皮,中药饮片
15500,3703,紫荆皮,中药饮片
16240,940,合欢皮,中药饮片
295298,940,合欢皮,中药饮片
75010,940,合欢皮,中药饮片
18338,2362,椿皮,中药饮片
18536,514,关黄柏,中药饮片
15565,1051,土荆皮,中药饮片
277805,1078,地骨皮,中药饮片
75455,1078,地骨皮,中药饮片
16882,1078,地骨皮,中药饮片
294537,2992,牡丹皮,中药饮片
17588,2992,牡丹皮,中药饮片
17587,2992,牡丹皮,中药饮片
45294,2992,牡丹皮,中药饮片
16508,3236,白鲜皮,中药饮片
18435,3614,秦皮,中药饮片
16790,5447,黄柏,中药饮片
372795,3999,肉桂,中药饮片
18774,3999,肉桂,中药饮片
77940,3999,肉桂,中药饮片
14904,3999,肉桂,中药饮片
146209,3999,肉桂,中药饮片
322625,3999,肉桂,中药饮片
86552,3999,肉桂,中药饮片
81135,3999,肉桂,中药饮片
16874,1062,地枫皮,中药饮片
88168,2664,海桐皮,中药饮片
18737,2664,海桐皮,中药饮片
186152,1558,姜厚朴,中药饮片
17291,1558,姜厚朴,中药饮片
77665,1558,姜厚朴,中药饮片
82131,1558,姜厚朴,中药饮片
465055,1558,姜厚朴,中药饮片
286412,1558,姜厚朴,中药饮片
170913,2209,杜仲,中药饮片
90538,2209,杜仲,中药饮片
220749,2209,杜仲,中药饮片
74584,2209,杜仲,中药饮片
336508,2209,杜仲,中药饮片
45368,2209,杜仲,中药饮片
17217,2209,杜仲,中药饮片
79606,2209,杜仲,中药饮片
214388,2209,杜仲,中药饮片
296968,2209,杜仲,中药饮片
75439,3312,盐杜仲,中药饮片
185167,3312,盐杜仲,中药饮片
481514,3312,盐杜仲,中药饮片
185147,3312,盐杜仲,中药饮片
15876,3312,盐杜仲,中药饮片
214410,3312,盐杜仲,中药饮片
77877,3312,盐杜仲,中药饮片
282475,3312,盐杜仲,中药饮片
18705,2322,桂枝,中药饮片
90554,2325,桂皮,中药饮片
18697,2325,桂皮,中药饮片
18314,4229,苦楝皮,中药饮片
18301,2248,枯矾,中药饮片
18831,2371,樟脑,中药饮片
17873,2657,浮石,中药饮片
88054,2657,浮石,中药饮片
18725,2672,海金沙,中药饮片
76418,2672,海金沙,中药饮片
340058,2804,滑石,中药饮片
16769,2805,滑石粉,中药饮片
77659,2805,滑石粉,中药饮片
268080,2805,滑石粉,中药饮片
18075,3551,硼砂,中药饮片
74796,1433,天竺黄,中药饮片
14688,1433,天竺黄,中药饮片
299481,2910,煅磁石,中药饮片
17226,2910,煅磁石,中药饮片
83485,2910,煅磁石,中药饮片
